TransactionID,CustomerID,TransactionDate,ProductID,Amount,PaymentType,Country,MerchantID,IsFraudulent,Category,CustomerAge,CustomerEmailDomain,TransactionTime,ProductDescription,Quantity,IPAddress,DeviceID,TransactionStatus
178,218,2023-01-08 09:00:00,33,62.45,Credit Card,Canada,1452,0,Sports,30.0,example.com,12:45:00,Good,9.0,172.16.0.1,723,Cancelled
179,255,2023-01-08 10:00:00,6,682.35,Debit Card,France,1783,0,Clothing,60.0,gmail.com,13:30:00,Poor,,10.0.0.1,430,Failed
180,398,2023-01-08 11:00:00,88,469.45,Wire Transfer,Germany,1896,0,Sports,,hotmail.com,14:15:00,Poor,6.0,192.168.1.1,651,Cancelled
181,359,2023-01-08 12:00:00,19,39.29,Credit Card,Canada,1370,0,Electronics,25.0,gmail.com,15:00:00,,7.0,192.168.1.1,189,Cancelled
182,283,2023-01-08 13:00:00,80,969.76,Credit Card,Canada,1548,0,Sports,,yahoo.com,15:45:00,Poor,6.0,10.0.0.1,812,Completed
183,393,2023-01-08 14:00:00,40,949.37,Wire Transfer,Australia,1486,0,Books,45.0,example.com,16:30:00,Good,5.0,127.0.0.1,907,Cancelled
184,207,2023-01-08 15:00:00,92,515.34,Credit Card,Germany,1210,0,Home & Garden,,yahoo.com,17:15:00,Good,4.0,192.168.1.1,252,Failed
185,15,2023-01-08 16:00:00,97,98.2,Debit Card,Germany,1164,0,Electronics,45.0,hotmail.com,18:00:00,,7.0,172.16.0.1,395,Cancelled
186,346,2023-01-08 17:00:00,59,755.85,PayPal,Canada,1124,0,Electronics,,gmail.com,18:45:00,Good,4.0,192.168.1.1,662,Completed
187,42,2023-01-08 18:00:00,59,494.47,Wire Transfer,Canada,1336,0,Electronics,18.0,yahoo.com,19:30:00,Good,9.0,10.0.0.1,853,Cancelled
188,380,2023-01-08 19:00:00,48,,Debit Card,Canada,1191,0,Electronics,45.0,gmail.com,20:15:00,,5.0,192.168.1.1,219,Pending
189,461,2023-01-08 20:00:00,41,493.96,Wire Transfer,Australia,1729,0,Sports,25.0,example.com,21:00:00,Average,8.0,192.168.1.1,594,Failed
190,179,2023-01-08 21:00:00,13,524.83,Wire Transfer,Germany,1213,0,Books,,yahoo.com,21:45:00,Good,6.0,127.0.0.1,190,Pending
191,63,2023-01-08 22:00:00,45,564.9,Credit Card,Canada,1573,0,Clothing,,hotmail.com,22:30:00,Poor,4.0,172.16.0.1,234,Completed
192,352,2023-01-08 23:00:00,89,444.02,Credit Card,USA,1327,0,Books,25.0,gmail.com,23:15:00,,3.0,,688,Pending
193,231,2023-01-09 00:00:00,53,607.73,Debit Card,Germany,1956,0,Electronics,65.0,gmail.com,00:00:00,Good,6.0,192.168.1.1,232,Cancelled
194,241,2023-01-09 01:00:00,42,919.14,Wire Transfer,Australia,1380,0,Sports,35.0,hotmail.com,00:45:00,Poor,1.0,192.168.1.1,358,Failed
195,52,2023-01-09 02:00:00,100,365.46,Credit Card,USA,1672,0,Sports,50.0,yahoo.com,01:30:00,Good,,10.0.0.1,478,Pending
196,96,2023-01-09 03:00:00,63,727.09,Credit Card,UK,1577,0,Electronics,18.0,yahoo.com,02:15:00,Average,7.0,127.0.0.1,575,Cancelled
197,388,2023-01-09 04:00:00,27,,Wire Transfer,Germany,1797,0,Sports,45.0,gmail.com,03:00:00,,4.0,10.0.0.1,947,Pending
198,222,2023-01-09 05:00:00,38,458.7,Debit Card,UK,1238,0,Electronics,50.0,hotmail.com,03:45:00,,5.0,172.16.0.1,429,Cancelled
199,485,2023-01-09 06:00:00,60,446.24,Debit Card,Canada,1531,0,Books,,gmail.com,04:30:00,Good,1.0,10.0.0.1,237,Cancelled
200,407,2023-01-09 07:00:00,7,604.11,Wire Transfer,Australia,1699,0,Home & Garden,55.0,gmail.com,05:15:00,Good,2.0,192.168.1.1,33,Pending
201,231,2023-01-09 08:00:00,5,593.45,Debit Card,Canada,1081,0,Sports,45.0,example.com,06:00:00,Good,4.0,,213,Completed
202,237,2023-01-09 09:00:00,45,807.56,Credit Card,Australia,1362,0,Electronics,30.0,yahoo.com,06:45:00,Average,8.0,172.16.0.1,572,Failed
203,143,2023-01-09 10:00:00,58,479.1,Wire Transfer,France,1504,0,Electronics,40.0,yahoo.com,07:30:00,Good,4.0,127.0.0.1,379,Completed
204,171,2023-01-09 11:00:00,31,996.14,Credit Card,Canada,1201,0,Sports,,example.com,08:15:00,Average,3.0,127.0.0.1,2,Pending
205,29,2023-01-09 12:00:00,23,64.17,PayPal,UK,1919,0,Clothing,18.0,yahoo.com,09:00:00,Good,,172.16.0.1,909,Cancelled
206,36,2023-01-09 13:00:00,42,,PayPal,Australia,1503,0,Electronics,35.0,yahoo.com,09:45:00,Average,5.0,192.168.1.1,450,Pending
207,13,2023-01-09 14:00:00,10,642.0,Debit Card,Canada,1643,0,Sports,30.0,yahoo.com,10:30:00,Good,3.0,127.0.0.1,569,Cancelled
208,160,2023-01-09 15:00:00,32,301.94,PayPal,Germany,1036,0,Electronics,35.0,hotmail.com,11:15:00,Poor,8.0,192.168.1.1,427,Cancelled
209,327,2023-01-09 16:00:00,53,244.18,Credit Card,Australia,1643,0,Clothing,50.0,example.com,12:00:00,Good,5.0,172.16.0.1,813,Completed
210,187,2023-01-09 17:00:00,30,315.34,PayPal,Australia,1588,0,Home & Garden,35.0,gmail.com,12:45:00,Good,7.0,127.0.0.1,799,Completed
211,243,2023-01-09 18:00:00,39,259.77,Credit Card,Canada,1600,0,Clothing,60.0,hotmail.com,13:30:00,Poor,8.0,127.0.0.1,650,Pending
212,86,2023-01-09 19:00:00,31,35.64,Debit Card,France,1972,0,Books,25.0,gmail.com,14:15:00,Poor,5.0,127.0.0.1,279,Failed
213,284,2023-01-09 20:00:00,82,971.68,Debit Card,Canada,1401,0,Sports,35.0,example.com,15:00:00,Good,8.0,127.0.0.1,214,Completed
214,66,2023-01-09 21:00:00,100,224.64,Credit Card,UK,1764,0,Clothing,50.0,example.com,15:45:00,Good,3.0,192.168.1.1,751,Cancelled
215,170,2023-01-09 22:00:00,2,735.36,PayPal,UK,1855,0,Home & Garden,40.0,example.com,16:30:00,Poor,7.0,10.0.0.1,285,Pending
216,45,2023-01-09 23:00:00,78,763.78,Debit Card,Australia,1705,0,Electronics,40.0,yahoo.com,17:15:00,Good,8.0,192.168.1.1,993,Pending
217,62,2023-01-10 00:00:00,77,929.61,Wire Transfer,Australia,1175,1,Sports,,hotmail.com,18:00:00,Poor,7.0,127.0.0.1,543,Failed
218,441,2023-01-10 01:00:00,93,35.4,Debit Card,Canada,1544,0,Clothing,30.0,example.com,18:45:00,Average,2.0,,718,Pending
219,134,2023-01-10 02:00:00,12,872.69,PayPal,UK,1569,0,Home & Garden,25.0,gmail.com,19:30:00,Good,8.0,10.0.0.1,970,Completed
220,284,2023-01-10 03:00:00,39,529.59,Wire Transfer,UK,1466,0,Clothing,65.0,yahoo.com,20:15:00,Average,6.0,192.168.1.1,274,Cancelled
221,28,2023-01-10 04:00:00,66,634.38,PayPal,France,1200,0,Books,30.0,yahoo.com,21:00:00,Poor,3.0,172.16.0.1,11,Pending
222,108,2023-01-10 05:00:00,96,646.25,Credit Card,Germany,1539,0,Sports,55.0,hotmail.com,21:45:00,,4.0,,871,Pending
223,44,2023-01-10 06:00:00,13,820.7,Wire Transfer,France,1546,0,Electronics,45.0,hotmail.com,22:30:00,Good,7.0,172.16.0.1,47,Cancelled
224,340,2023-01-10 07:00:00,46,336.74,PayPal,USA,1998,0,Home & Garden,30.0,hotmail.com,23:15:00,Average,3.0,192.168.1.1,515,Pending
225,286,2023-01-10 08:00:00,27,734.39,Wire Transfer,France,1636,0,Clothing,40.0,yahoo.com,00:00:00,Good,1.0,,642,Pending
226,446,2023-01-10 09:00:00,17,530.94,PayPal,Canada,1393,0,Sports,55.0,example.com,00:45:00,Average,6.0,,438,Failed
227,331,2023-01-10 10:00:00,95,794.43,Wire Transfer,Germany,1832,0,Clothing,55.0,gmail.com,01:30:00,Poor,3.0,192.168.1.1,584,Completed
228,128,2023-01-10 11:00:00,98,990.59,PayPal,Canada,1041,0,Sports,18.0,example.com,02:15:00,Good,6.0,,671,Pending
229,348,2023-01-10 12:00:00,60,204.65,Credit Card,USA,1596,0,Books,30.0,gmail.com,03:00:00,,3.0,172.16.0.1,904,Completed
230,473,2023-01-10 13:00:00,64,994.68,Wire Transfer,Germany,1392,0,Clothing,,example.com,03:45:00,Average,6.0,10.0.0.1,427,Failed
231,231,2023-01-10 14:00:00,88,94.36,Wire Transfer,Australia,1699,0,Books,,hotmail.com,04:30:00,,4.0,172.16.0.1,432,Completed
232,190,2023-01-10 15:00:00,35,7.31,Wire Transfer,UK,1622,0,Home & Garden,40.0,gmail.com,05:15:00,Poor,4.0,,130,Failed
233,225,2023-01-10 16:00:00,70,48.94,Wire Transfer,France,1782,0,Books,55.0,yahoo.com,06:00:00,Good,2.0,127.0.0.1,22,Completed
234,385,2023-01-10 17:00:00,83,345.07,Credit Card,Canada,1994,0,Sports,30.0,gmail.com,06:45:00,Good,4.0,192.168.1.1,892,Completed
235,377,2023-01-10 18:00:00,30,634.74,Wire Transfer,USA,1440,0,Home & Garden,50.0,yahoo.com,07:30:00,Good,4.0,,389,Pending
236,283,2023-01-10 19:00:00,71,73.68,Debit Card,UK,1836,0,Clothing,45.0,example.com,08:15:00,Good,7.0,192.168.1.1,135,Completed
237,446,2023-01-10 20:00:00,74,10.64,Credit Card,France,1616,0,Clothing,30.0,hotmail.com,09:00:00,Average,5.0,127.0.0.1,532,Pending
238,121,2023-01-10 21:00:00,96,937.41,Debit Card,UK,1505,0,Sports,18.0,gmail.com,09:45:00,Average,8.0,127.0.0.1,220,Pending
239,116,2023-01-10 22:00:00,98,822.82,Wire Transfer,France,1917,0,Electronics,50.0,yahoo.com,10:30:00,,7.0,192.168.1.1,333,Completed
240,461,2023-01-10 23:00:00,63,810.14,PayPal,Australia,1319,0,Electronics,55.0,example.com,11:15:00,Average,9.0,192.168.1.1,130,Pending
241,233,2023-01-11 00:00:00,28,885.0,Debit Card,Germany,1552,0,Clothing,45.0,hotmail.com,12:00:00,Poor,,,32,Completed
242,259,2023-01-11 01:00:00,60,701.53,Wire Transfer,UK,1214,0,Sports,,hotmail.com,12:45:00,,9.0,172.16.0.1,602,Cancelled
243,359,2023-01-11 02:00:00,79,108.88,Debit Card,UK,1070,0,Electronics,25.0,hotmail.com,13:30:00,Poor,1.0,127.0.0.1,771,Pending
244,198,2023-01-11 03:00:00,94,402.1,Wire Transfer,UK,1567,0,Books,,example.com,14:15:00,Good,3.0,172.16.0.1,425,Cancelled
245,456,2023-01-11 04:00:00,37,724.53,Wire Transfer,Germany,1918,0,Clothing,,example.com,15:00:00,Average,5.0,127.0.0.1,298,Cancelled
246,411,2023-01-11 05:00:00,93,283.93,Wire Transfer,USA,1235,0,Books,50.0,example.com,15:45:00,Good,9.0,172.16.0.1,504,Pending
247,137,2023-01-11 06:00:00,22,688.97,PayPal,France,1280,0,Sports,18.0,hotmail.com,16:30:00,Good,8.0,10.0.0.1,845,Failed
248,318,2023-01-11 07:00:00,68,29.38,Debit Card,Australia,1986,0,Books,55.0,gmail.com,17:15:00,Good,7.0,10.0.0.1,761,Failed
249,165,2023-01-11 08:00:00,20,309.61,Credit Card,UK,1616,0,Electronics,40.0,yahoo.com,18:00:00,Poor,2.0,,981,Cancelled
250,225,2023-01-11 09:00:00,96,551.38,Credit Card,Germany,1901,0,Electronics,45.0,example.com,18:45:00,Average,6.0,172.16.0.1,685,Cancelled
251,307,2023-01-11 10:00:00,100,633.93,Credit Card,USA,1886,0,Home & Garden,65.0,gmail.com,19:30:00,Average,4.0,10.0.0.1,357,Completed
252,234,2023-01-11 11:00:00,68,579.16,Credit Card,France,1161,0,Clothing,,yahoo.com,20:15:00,,5.0,,983,Cancelled
253,172,2023-01-11 12:00:00,91,699.27,Wire Transfer,Germany,1190,0,Sports,60.0,hotmail.com,21:00:00,Good,5.0,127.0.0.1,455,Pending
254,152,2023-01-11 13:00:00,64,11.06,Debit Card,Australia,1008,0,Clothing,18.0,gmail.com,21:45:00,Average,4.0,192.168.1.1,401,Failed
255,463,2023-01-11 14:00:00,17,105.44,Debit Card,Australia,1059,0,Books,30.0,hotmail.com,22:30:00,Poor,4.0,,988,Failed
256,315,2023-01-11 15:00:00,12,869.6,PayPal,France,1892,0,Sports,55.0,yahoo.com,23:15:00,Good,4.0,127.0.0.1,896,Failed
257,374,2023-01-11 16:00:00,22,683.34,Debit Card,UK,1816,1,Sports,60.0,example.com,00:00:00,Average,2.0,192.168.1.1,559,Pending
258,160,2023-01-11 17:00:00,17,117.37,Debit Card,Australia,1224,0,Electronics,40.0,hotmail.com,00:45:00,Good,1.0,10.0.0.1,990,Completed
259,96,2023-01-11 18:00:00,10,842.86,Debit Card,USA,1818,0,Books,40.0,gmail.com,01:30:00,Poor,2.0,127.0.0.1,709,Pending
260,472,2023-01-11 19:00:00,65,246.02,PayPal,Germany,1699,0,Electronics,50.0,example.com,02:15:00,Good,7.0,127.0.0.1,920,Pending
261,233,2023-01-11 20:00:00,22,480.87,Credit Card,USA,1581,0,Electronics,55.0,gmail.com,03:00:00,Good,1.0,10.0.0.1,455,Failed
262,180,2023-01-11 21:00:00,90,149.47,Debit Card,UK,1804,0,Home & Garden,18.0,yahoo.com,03:45:00,Average,6.0,10.0.0.1,891,Pending
263,113,2023-01-11 22:00:00,82,711.56,PayPal,USA,1286,0,Electronics,55.0,yahoo.com,04:30:00,Good,4.0,10.0.0.1,34,Cancelled
264,318,2023-01-11 23:00:00,50,668.52,PayPal,USA,1993,0,Clothing,35.0,example.com,05:15:00,Good,2.0,172.16.0.1,766,Pending
265,497,2023-01-12 00:00:00,14,215.06,Wire Transfer,Canada,1168,0,Sports,35.0,gmail.com,06:00:00,Average,3.0,192.168.1.1,248,Failed
266,442,2023-01-12 01:00:00,64,,PayPal,USA,1061,0,Electronics,35.0,gmail.com,06:45:00,Good,7.0,192.168.1.1,946,Failed
267,52,2023-01-12 02:00:00,47,404.3,Credit Card,France,1348,0,Clothing,40.0,gmail.com,07:30:00,Average,,127.0.0.1,42,Pending
268,268,2023-01-12 03:00:00,29,296.05,Debit Card,Germany,1441,0,Books,,gmail.com,08:15:00,Average,6.0,127.0.0.1,801,Cancelled
269,295,2023-01-12 04:00:00,76,156.57,PayPal,Canada,1013,0,Sports,40.0,yahoo.com,09:00:00,Average,8.0,172.16.0.1,123,Cancelled
270,386,2023-01-12 05:00:00,36,,Credit Card,Germany,1163,0,Books,65.0,gmail.com,09:45:00,Average,,10.0.0.1,27,Failed
271,387,2023-01-12 06:00:00,99,26.92,PayPal,Germany,1419,0,Clothing,,yahoo.com,10:30:00,Good,6.0,172.16.0.1,462,Cancelled
272,113,2023-01-12 07:00:00,52,585.34,PayPal,UK,1756,0,Books,50.0,gmail.com,11:15:00,Good,1.0,10.0.0.1,571,Cancelled
273,101,2023-01-12 08:00:00,76,843.02,PayPal,UK,1846,0,Books,55.0,gmail.com,12:00:00,Poor,7.0,,147,Completed
274,113,2023-01-12 09:00:00,7,551.24,PayPal,Canada,1519,0,Books,45.0,hotmail.com,12:45:00,Poor,8.0,127.0.0.1,496,Completed
275,440,2023-01-12 10:00:00,29,223.18,PayPal,Australia,1665,0,Electronics,45.0,hotmail.com,13:30:00,Good,5.0,10.0.0.1,627,Cancelled
276,81,2023-01-12 11:00:00,11,38.5,Credit Card,UK,1547,0,Electronics,,gmail.com,14:15:00,Average,4.0,10.0.0.1,486,Cancelled
277,187,2023-01-12 12:00:00,33,218.55,Debit Card,UK,1559,0,Electronics,,yahoo.com,15:00:00,Average,7.0,172.16.0.1,460,Completed
278,113,2023-01-12 13:00:00,6,419.04,Debit Card,UK,1596,0,Sports,55.0,gmail.com,15:45:00,Average,6.0,127.0.0.1,899,Completed
279,2,2023-01-12 14:00:00,79,760.81,Debit Card,Germany,1027,0,Clothing,18.0,hotmail.com,16:30:00,Average,6.0,172.16.0.1,711,Completed
280,130,2023-01-12 15:00:00,32,191.9,Debit Card,Canada,1707,0,Electronics,55.0,gmail.com,17:15:00,Good,3.0,,128,Failed
281,220,2023-01-12 16:00:00,51,721.19,Credit Card,Germany,1445,0,Books,35.0,hotmail.com,18:00:00,Poor,4.0,127.0.0.1,376,Failed
282,54,2023-01-12 17:00:00,75,867.6,Wire Transfer,France,1207,0,Books,25.0,gmail.com,18:45:00,Good,5.0,172.16.0.1,995,Completed
283,343,2023-01-12 18:00:00,58,456.68,Wire Transfer,Germany,1469,0,Books,55.0,example.com,19:30:00,Average,9.0,,665,Completed
284,485,2023-01-12 19:00:00,87,822.32,Credit Card,France,1715,0,Books,,gmail.com,20:15:00,Poor,8.0,127.0.0.1,881,Completed
285,224,2023-01-12 20:00:00,26,556.88,Credit Card,USA,1975,0,Home & Garden,55.0,yahoo.com,21:00:00,Average,3.0,127.0.0.1,783,Failed
286,225,2023-01-12 21:00:00,98,,PayPal,USA,1818,0,Sports,,hotmail.com,21:45:00,Good,6.0,,851,Failed
287,385,2023-01-12 22:00:00,46,528.65,PayPal,France,1103,0,Clothing,,example.com,22:30:00,,1.0,10.0.0.1,956,Cancelled
288,403,2023-01-12 23:00:00,98,465.86,PayPal,France,1741,0,Clothing,35.0,hotmail.com,23:15:00,Poor,3.0,10.0.0.1,83,Pending
289,126,2023-01-13 00:00:00,29,238.48,Debit Card,Germany,1425,0,Electronics,18.0,hotmail.com,00:00:00,Poor,7.0,,535,Cancelled
290,130,2023-01-13 01:00:00,4,,PayPal,France,1100,0,Home & Garden,50.0,yahoo.com,00:45:00,Average,,127.0.0.1,523,Pending
291,53,2023-01-13 02:00:00,81,293.52,Wire Transfer,Canada,1540,0,Clothing,25.0,gmail.com,01:30:00,Good,2.0,,699,Pending
292,172,2023-01-13 03:00:00,99,565.47,Debit Card,USA,1638,0,Sports,35.0,yahoo.com,02:15:00,,3.0,192.168.1.1,981,Pending
293,218,2023-01-13 04:00:00,13,124.35,PayPal,USA,1849,0,Books,,gmail.com,03:00:00,Average,7.0,127.0.0.1,628,Cancelled
294,160,2023-01-13 05:00:00,39,917.21,Debit Card,Australia,1521,0,Electronics,25.0,example.com,03:45:00,Poor,6.0,192.168.1.1,674,Failed
295,198,2023-01-13 06:00:00,15,722.05,Wire Transfer,France,1105,0,Sports,50.0,yahoo.com,04:30:00,Good,7.0,172.16.0.1,103,Failed
296,416,2023-01-13 07:00:00,29,404.44,PayPal,UK,1678,0,Clothing,18.0,yahoo.com,05:15:00,Good,9.0,192.168.1.1,755,Failed
297,247,2023-01-13 08:00:00,29,162.83,Wire Transfer,UK,1977,0,Home & Garden,45.0,hotmail.com,06:00:00,,8.0,192.168.1.1,519,Failed
298,324,2023-01-13 09:00:00,75,882.58,Wire Transfer,France,1768,0,Electronics,60.0,yahoo.com,06:45:00,Average,6.0,192.168.1.1,362,Cancelled
299,439,2023-01-13 10:00:00,32,824.66,Wire Transfer,Canada,1806,0,Clothing,45.0,gmail.com,07:30:00,Good,4.0,127.0.0.1,684,Completed
300,203,2023-01-13 11:00:00,2,723.11,PayPal,UK,1276,0,Electronics,55.0,yahoo.com,08:15:00,Good,9.0,10.0.0.1,256,Pending
301,184,2023-01-13 12:00:00,47,275.19,Credit Card,Australia,1064,0,Clothing,18.0,yahoo.com,09:00:00,Average,7.0,192.168.1.1,247,Failed
302,123,2023-01-13 13:00:00,78,405.43,PayPal,France,1782,1,Books,25.0,example.com,09:45:00,Good,5.0,10.0.0.1,987,Failed
303,401,2023-01-13 14:00:00,84,107.23,Wire Transfer,Canada,1899,0,Home & Garden,55.0,gmail.com,10:30:00,Average,2.0,192.168.1.1,192,Cancelled
304,255,2023-01-13 15:00:00,22,193.09,PayPal,Canada,1187,0,Books,50.0,hotmail.com,11:15:00,Average,9.0,,626,Pending
305,294,2023-01-13 16:00:00,75,784.1,Wire Transfer,Germany,1316,0,Clothing,45.0,gmail.com,12:00:00,Poor,7.0,10.0.0.1,535,Failed
306,280,2023-01-13 17:00:00,27,716.46,Credit Card,Canada,1915,0,Sports,,example.com,12:45:00,Good,9.0,10.0.0.1,870,Completed
307,325,2023-01-13 18:00:00,67,595.52,Debit Card,UK,1137,0,Books,35.0,gmail.com,13:30:00,,,,314,Failed
308,372,2023-01-13 19:00:00,81,896.25,Credit Card,UK,1342,0,Sports,,gmail.com,14:15:00,Good,5.0,127.0.0.1,276,Pending
309,98,2023-01-13 20:00:00,56,585.35,Credit Card,France,1104,0,Clothing,50.0,yahoo.com,15:00:00,Average,7.0,127.0.0.1,923,Completed
310,198,2023-01-13 21:00:00,92,469.63,Debit Card,France,1545,0,Home & Garden,45.0,yahoo.com,15:45:00,Good,5.0,127.0.0.1,373,Cancelled
311,470,2023-01-13 22:00:00,93,343.67,PayPal,Canada,1379,0,Sports,35.0,gmail.com,16:30:00,Poor,3.0,,444,Completed
312,395,2023-01-13 23:00:00,21,940.75,Debit Card,Australia,1109,0,Clothing,55.0,gmail.com,17:15:00,,8.0,10.0.0.1,648,Pending
313,240,2023-01-14 00:00:00,47,87.3,PayPal,USA,1943,0,Sports,30.0,hotmail.com,18:00:00,Poor,8.0,,869,Pending
314,144,2023-01-14 01:00:00,80,931.23,PayPal,Germany,1544,0,Books,25.0,example.com,18:45:00,Average,9.0,,195,Completed
315,97,2023-01-14 02:00:00,59,827.58,Wire Transfer,USA,1353,0,Clothing,55.0,yahoo.com,19:30:00,Average,6.0,172.16.0.1,258,Failed
316,201,2023-01-14 03:00:00,84,134.28,Wire Transfer,Canada,1742,0,Books,50.0,yahoo.com,20:15:00,Poor,2.0,127.0.0.1,790,Pending
317,124,2023-01-14 04:00:00,6,567.16,Debit Card,Canada,1316,0,Electronics,40.0,yahoo.com,21:00:00,,3.0,127.0.0.1,582,Completed
318,187,2023-01-14 05:00:00,19,867.22,Credit Card,USA,1265,0,Clothing,18.0,yahoo.com,21:45:00,,6.0,192.168.1.1,871,Pending
319,326,2023-01-14 06:00:00,57,573.95,Debit Card,Germany,1693,0,Sports,25.0,gmail.com,22:30:00,Good,,10.0.0.1,360,Failed
320,464,2023-01-14 07:00:00,69,907.66,PayPal,USA,1851,0,Electronics,45.0,gmail.com,23:15:00,,2.0,,548,Failed
321,349,2023-01-14 08:00:00,3,943.27,Wire Transfer,France,1064,0,Books,30.0,hotmail.com,00:00:00,Good,8.0,172.16.0.1,108,Completed
322,259,2023-01-14 09:00:00,1,425.27,Debit Card,UK,1332,1,Books,55.0,yahoo.com,00:45:00,Good,8.0,10.0.0.1,24,Cancelled
323,148,2023-01-14 10:00:00,58,380.43,Debit Card,Australia,1512,0,Sports,60.0,yahoo.com,01:30:00,Good,6.0,127.0.0.1,652,Cancelled
324,252,2023-01-14 11:00:00,38,936.64,Wire Transfer,France,1132,0,Electronics,55.0,gmail.com,02:15:00,Good,3.0,172.16.0.1,465,Failed
325,443,2023-01-14 12:00:00,15,676.76,Wire Transfer,UK,1591,0,Home & Garden,30.0,hotmail.com,03:00:00,Poor,2.0,192.168.1.1,22,Cancelled
326,420,2023-01-14 13:00:00,34,,Wire Transfer,Australia,1782,0,Sports,50.0,gmail.com,03:45:00,Poor,6.0,127.0.0.1,502,Failed
327,403,2023-01-14 14:00:00,61,47.08,PayPal,Australia,1752,0,Books,30.0,yahoo.com,04:30:00,Poor,1.0,127.0.0.1,851,Cancelled
328,346,2023-01-14 15:00:00,35,566.81,Wire Transfer,Australia,1539,0,Clothing,18.0,yahoo.com,05:15:00,Average,6.0,192.168.1.1,841,Failed
329,451,2023-01-14 16:00:00,64,930.52,Credit Card,Canada,1734,0,Electronics,,example.com,06:00:00,Average,9.0,,716,Pending
330,147,2023-01-14 17:00:00,25,845.03,Debit Card,Australia,1534,0,Home & Garden,30.0,example.com,06:45:00,Poor,7.0,10.0.0.1,892,Completed
331,148,2023-01-14 18:00:00,24,677.47,Wire Transfer,Germany,1495,0,Clothing,60.0,example.com,07:30:00,Good,9.0,172.16.0.1,736,Completed
332,352,2023-01-14 19:00:00,12,143.42,Wire Transfer,USA,1620,0,Electronics,25.0,hotmail.com,08:15:00,Poor,2.0,192.168.1.1,501,Cancelled
333,199,2023-01-14 20:00:00,18,257.96,PayPal,Germany,1618,0,Sports,25.0,gmail.com,09:00:00,Average,5.0,127.0.0.1,735,Completed
334,308,2023-01-14 21:00:00,15,876.13,PayPal,USA,1656,0,Sports,65.0,yahoo.com,09:45:00,Average,9.0,10.0.0.1,593,Cancelled
335,489,2023-01-14 22:00:00,80,186.89,Debit Card,France,1368,0,Electronics,,yahoo.com,10:30:00,Average,7.0,10.0.0.1,407,Failed
336,417,2023-01-14 23:00:00,27,282.05,Credit Card,France,1865,0,Home & Garden,50.0,hotmail.com,11:15:00,Poor,9.0,,330,Pending
337,424,2023-01-15 00:00:00,72,133.95,Debit Card,USA,1908,0,Electronics,30.0,yahoo.com,12:00:00,Good,6.0,192.168.1.1,703,Completed
338,128,2023-01-15 01:00:00,60,677.73,Wire Transfer,Germany,1909,0,Clothing,,yahoo.com,12:45:00,Good,7.0,127.0.0.1,286,Pending
339,39,2023-01-15 02:00:00,46,944.26,Credit Card,USA,1650,0,Clothing,60.0,gmail.com,13:30:00,Poor,5.0,172.16.0.1,147,Completed
340,338,2023-01-15 03:00:00,89,272.62,Credit Card,Australia,1795,0,Sports,18.0,example.com,14:15:00,Average,6.0,,794,Failed
341,360,2023-01-15 04:00:00,17,478.03,Credit Card,Canada,1809,0,Electronics,40.0,example.com,15:00:00,Poor,1.0,172.16.0.1,986,Completed
342,129,2023-01-15 05:00:00,93,636.17,Credit Card,France,1991,0,Sports,25.0,hotmail.com,15:45:00,Good,1.0,192.168.1.1,384,Completed
343,267,2023-01-15 06:00:00,53,999.47,Debit Card,Canada,1098,0,Home & Garden,,example.com,16:30:00,Good,2.0,192.168.1.1,11,Failed
344,476,2023-01-15 07:00:00,8,109.28,PayPal,Australia,1316,0,Clothing,,example.com,17:15:00,Poor,4.0,,276,Cancelled
345,441,2023-01-15 08:00:00,79,501.08,PayPal,Australia,1122,0,Books,18.0,hotmail.com,18:00:00,Average,9.0,,886,Cancelled
346,473,2023-01-15 09:00:00,27,388.19,Wire Transfer,France,1319,0,Books,,hotmail.com,18:45:00,Average,7.0,10.0.0.1,568,Failed
347,434,2023-01-15 10:00:00,46,866.49,PayPal,France,1798,0,Electronics,50.0,example.com,19:30:00,Good,6.0,127.0.0.1,685,Cancelled
348,151,2023-01-15 11:00:00,50,478.59,PayPal,Australia,1592,0,Electronics,35.0,gmail.com,20:15:00,Good,1.0,172.16.0.1,964,Completed
349,415,2023-01-15 12:00:00,71,115.42,PayPal,UK,1494,0,Books,30.0,hotmail.com,21:00:00,Average,5.0,,303,Pending
350,478,2023-01-15 13:00:00,3,,PayPal,Canada,1456,0,Electronics,35.0,yahoo.com,21:45:00,Good,4.0,,204,Failed
351,298,2023-01-15 14:00:00,93,771.93,Wire Transfer,Canada,1521,0,Clothing,60.0,hotmail.com,22:30:00,Poor,5.0,,345,Completed
352,99,2023-01-15 15:00:00,64,7.87,Debit Card,UK,1519,0,Home & Garden,60.0,yahoo.com,23:15:00,Poor,9.0,,760,Failed
353,263,2023-01-15 16:00:00,44,859.66,Credit Card,Germany,1916,0,Home & Garden,50.0,hotmail.com,00:00:00,Good,3.0,,826,Pending
354,252,2023-01-15 17:00:00,53,190.09,PayPal,Canada,1716,0,Sports,55.0,hotmail.com,00:45:00,Average,4.0,10.0.0.1,266,Completed
355,144,2023-01-15 18:00:00,24,554.31,Debit Card,USA,1314,0,Clothing,30.0,example.com,01:30:00,Average,8.0,,22,Completed
356,346,2023-01-15 19:00:00,60,418.72,PayPal,Australia,1945,0,Electronics,,example.com,02:15:00,Good,3.0,127.0.0.1,839,Pending
